IT10;100924;0,00;0,00
IT10;100937;-0,02;0,00
IT10;100940;115933,90;-26140,21
IT10;100942;0,00;0,00
IT10;100947;0,00;0,00
IT10;100963;-0,01;0,00
IT10;100981;0,00;0,00
IT10;100986;2521,98;0,00
IT10;100989;-1,02;0,00
IT10;100995;-452,37;1106,04
IT10;101014;-205,80;0,00
IT10;101021;1,62;0,00
IT10;101022;13850,60;-2957,30
IT10;101029;65769,32;0,00
IT10;101046;56,17;0,00
IT10;101050;42184,68;0,00
IT10;101057;-1237,19;0,00
IT10;101062;2112,38;-2225,88
IT10;101066;0,00;-51619,98
IT10;101070;-96,78;0,00
IT10;101077;46801,77;0,00
IT10;101080;-1210,92;-1400,00
IT10;101087;76392,69;-77045,01
IT10;101091;11208,88;-785,05
IT10;101098;-0,02;0,00
IT10;101099;0,00;0,00
IT10;101114;-2,04;0,00
IT10;101117;-31,90;0,00
IT10;101122;1093,20;0,00
IT10;101125;1960,56;0,00
IT10;101131;-1,20;0,00
IT10;101138;-0,04;0,00
IT10;101140;120297,56;-62551,32
IT10;101166;13365,79;0,00
IT10;101192;-15206,28;-1806,72
IT10;101203;1569,61;0,00
IT10;101211;0,00;202,56
IT10;101217;-1634,87;0,00
IT10;101224;780,00;-197,70
IT10;101259;3019,23;-1812,18
IT10;101260;2847,27;0,00
IT10;101262;98,71;0,00
IT10;101266;478355,04;0,00
IT10;101268;3,87;0,00
IT10;101279;6967,03;0,00
IT10;101283;-1,65;0,00
IT10;101289;0,00;0,00
IT10;101294;2967,95;-2965,98
IT10;101308;569,95;0,00
IT10;101315;0,00;0,00
IT10;101320;211961,86;0,00
IT10;101327;0,00;0,00
IT10;101342;110889,26;0,00
IT10;101344;8128,24;0,00
IT10;101361;-1271627,95;-17973,40
IT10;101363;0,00;0,00
IT10;101390;15746,34;-37588,74
IT10;101407;1439,80;0,00
IT10;101411;-129,75;0,00
IT10;101446;0,07;61,21
IT10;101448;342,40;0,00
IT10;101450;0,00;0,00
IT10;101453;560955,50;5401,47
IT10;101455;-23033,76;0,00
IT10;101462;0,00;0,00
IT10;101469;0,00;0,00
IT10;101470;32,45;0,00
IT10;101473;-224,08;-148,95
IT10;101475;24579,89;0,00
IT10;101480;0,00;0,00
IT10;101483;4291,83;0,00
IT10;101485;0,00;0,00
IT10;101500;-5053,47;0,00
IT10;101512;-1143,33;0,00
IT10;101521;-6,81;0,00
IT10;101527;28665,77;0,00
IT10;101538;0,00;0,00
IT10;101554;1728,62;1,18
IT10;101559;1907,60;0,00
IT10;101565;0,00;0,00
IT10;101574;0,00;0,00
IT10;101579;5596,73;0,00
IT10;101589;0,00;0,00
IT10;101597;2277,09;0,00
IT10;101615;59059,15;0,00
IT10;101621;0,01;0,00
IT10;101622;278,67;0,00
IT10;101636;-0,04;0,00
IT10;101643;0,00;0,00
IT10;101657;0,00;0,00
IT10;101659;-3040992,19;-874,49
IT10;101660;504,58;0,00
IT10;101678;0,00;0,00
IT10;101687;344,52;0,00
IT10;101689;49807,42;0,00
IT10;101692;4258,12;0,00
IT10;101703;0,00;0,00
IT10;101714;352,76;0,00
IT10;100009;22427984,07;-17418178,83
IT10;100020;-168,30;0,00
IT10;100029;0,00;0,00
IT10;100044;403461,67;-267844,73
IT10;100052;858663,29;0,00
IT10;100053;-8380,43;-744,41
IT10;100056;0,00;0,00
IT10;100068;1070,25;0,00
IT10;100072;0,00;0,00
IT10;100081;2716,02;0,00
IT10;100095;2032173,77;-1350000,00
IT10;100097;0,00;0,00
IT10;100119;0,00;0,00
IT10;100156;-138737,58;0,00
IT10;100172;253725,92;0,00
IT10;100175;0,00;0,00
IT10;100176;113366,81;-137,28
IT10;100194;0,00;0,00
IT10;100197;0,00;0,00
IT10;100204;0,00;0,00
IT10;100208;-971,13;0,00
IT10;100224;-0,12;0,00
IT10;100228;-0,13;0,00
IT10;100247;0,00;2,01
IT10;100250;0,00;0,00
IT10;100252;-1,75;0,00
IT10;100256;0,00;0,00
IT10;100270;-4,50;0,00
IT10;100272;0,00;423,97
IT10;100283;1,02;0,00
IT10;100291;-35,21;0,00
IT10;100295;1879,90;0,00
IT10;100299;-412,73;0,00
IT10;100302;54128,09;0,00
IT10;100305;-6859,90;0,00
IT10;100319;656,39;84,77
IT10;100322;12054,75;174,88
IT10;100325;0,00;0,00
IT10;100330;4144,36;0,00
IT10;100338;-4943645,55;-8166,04
IT10;100340;0,00;0,00
IT10;100341;1389,66;-1119,54
IT10;100348;46,32;0,00
IT10;100360;237592,98;0,00
IT10;100396;102011,42;0,00
IT10;100397;-4618838,29;-44312,57
IT10;100431;6292,74;0,00
IT10;100437;23706,34;0,00
IT10;100441;-2353,98;0,00
IT10;100447;16557,52;-3653,26
IT10;100450;9147,81;0,00
IT10;100453;67777,17;-9537,27
IT10;100455;-1689934,82;-22,17
IT10;100456;-2422887,76;-170948,15
IT10;100461;-175559,44;-29595,00
IT10;100474;915,09;-215,71
IT10;100476;-685,95;-776,85
IT10;100488;-753325,49;0,00
IT10;100492;606,57;-1334,33
IT10;100499;0,00;0,00
IT10;100502;0,00;0,00
IT10;100516;0,00;0,00
IT10;100522;-27793,92;-11086,07
IT10;100525;-48307,15;-9952,97
IT10;100530;0,00;8119,23
IT10;100537;23147,28;0,00
IT10;100540;0,00;0,00
IT10;100547;-231080,48;0,00
IT10;100567;24271,77;-38969,91
IT10;100573;0,00;0,00
IT10;100578;0,00;0,00
IT10;100591;-25992,77;0,00
IT10;100599;-4844,88;0,00
IT10;100609;3663,17;0,00
IT10;100616;229795,87;0,00
IT10;100629;129223,42;-12576,03
IT10;100630;-1434,10;0,00
IT10;100643;26585,17;0,00
IT10;100652;737,60;0,00
IT10;100660;0,00;0,00
IT10;100671;0,00;0,00
IT10;100684;47833,59;0,00
IT10;100695;0,00;0,00
IT10;100711;-0,01;0,00
IT10;100714;4247,94;0,00
IT10;100718;89,13;0,00
IT10;100730;18280,49;0,00
IT10;100733;309,80;0,00
IT10;100740;13165,35;0,00
IT10;100743;-223,78;0,00
IT10;100760;0,00;0,00
IT10;100775;0,00;0,00
IT10;100782;0,00;0,00
IT10;100789;0,00;0,00
IT10;100797;0,00;0,00
IT10;100805;873,52;-9,79
IT10;100819;0,00;0,00
IT10;100825;152276,14;-3833,84
IT10;100833;-10,31;0,00
IT10;100836;-7761,03;371,45
IT10;100843;328369,38;838,59
IT10;100844;72983,35;15560,82
IT10;100846;-4793743,04;-974547,52
IT10;100847;14439,80;7379,73
IT10;100852;33235,81;-11381,32
IT10;100858;48350,74;11970,08
IT10;100860;-35,98;3718,23
IT10;100863;0,00;0,00
IT10;100866;0,00;0,00
IT10;100878;-653194,83;-5864,44
IT10;100901;15678,57;0,00
IT10;100909;0,00;0,00
IT10;100916;32053,04;-5234,52
IT10;100925;1967,75;-1071,33
IT10;100929;0,00;0,00
IT10;100954;11197,58;0,00
IT10;100974;0,00;0,00
IT10;100987;3847,81;0,00
IT10;100990;64532,48;0,00
IT10;100992;0,00;0,00
IT10;101001;0,00;0,00
IT10;101008;0,00;0,00
IT10;101016;0,00;0,00
IT10;101025;1583,59;0,00
IT10;101027;34439,63;0,00
IT10;101032;0,00;0,00
IT10;101039;-7,37;0,00
IT10;101054;517,56;-2354,59
IT10;101060;2777,81;0,00
IT10;101074;0,00;0,00
IT10;101084;911,87;0,00
IT10;101095;55150,15;0,00
IT10;101110;0,00;0,00
IT10;101116;-15,33;0,00
IT10;101129;-4555,18;261,67
IT10;101132;36,55;0,00
IT10;101135;0,00;0,00
IT10;101136;154,81;0,00
IT10;101148;-181,60;0,00
IT10;101153;-7115,17;0,00
IT10;101173;941,04;0,00
IT10;101174;600,20;0,00
IT10;101177;0,00;0,00
IT10;101183;0,76;0,00
IT10;101199;0,00;0,00
IT10;101216;-99,11;0,00
IT10;101218;11220,28;0,00
IT10;101229;0,00;202,56
IT10;101230;2750,32;0,00
IT10;101232;0,00;0,00
IT10;101234;5463,28;254,61
IT10;101238;0,00;0,00
IT10;101251;0,00;0,00
IT10;101257;1141,80;0,00
IT10;101263;346,41;0,00
IT10;101271;-0,33;0,00
IT10;101277;0,00;0,00
IT10;101287;2005,25;-2664,01
IT10;101306;-0,50;0,00
IT10;101311;-71,71;0,00
IT10;101312;-4773,20;0,00
IT10;101313;3303,62;0,00
IT10;101330;0,00;0,00
IT10;101337;9945,76;-17690,79
IT10;101348;8414,43;-1824,34
IT10;101359;16,76;0,00
IT10;101368;0,00;0,00
IT10;101375;0,00;0,00
IT10;101379;1217063,99;28,06
IT10;101386;-34,28;0,00
IT10;101389;5372,92;5375,09
IT10;101416;-6,94;6481,77
IT10;101419;-49896,33;0,00
IT10;101423;-212,30;0,00
IT10;101424;0,00;0,00
IT10;101425;1933,92;-153,34
IT10;101432;5223,72;0,00
IT10;101451;-2,31;0,00
IT10;101460;101944,80;-401,83
IT10;101463;0,00;0,00
IT10;101465;3053061,37;697,07
IT10;101467;12628,08;0,00
IT10;101471;37,50;0,00
IT10;101494;38,95;0,00
IT10;101506;-501,98;0,00
IT10;101524;90,49;0,00
IT10;101529;10740,32;0,00
IT10;101531;9980,76;0,00
IT10;101535;0,00;0,00
IT10;101537;0,00;0,00
IT10;101540;-1,60;0,00
IT10;101556;0,00;0,00
IT10;101560;0,00;0,00
IT10;101572;0,00;0,00
IT10;101586;215662,61;0,00
IT10;101593;-0,14;0,00
IT10;101594;229430,80;-176266,66
IT10;101602;14,27;0,00
IT10;101604;0,06;0,00
IT10;101610;25577,41;-2321,03
IT10;101613;-107,65;0,00
IT10;101628;1213953,07;0,00
IT10;101631;-94285,70;-3549,51
IT10;101646;66035,92;0,00
IT10;100006;0,00;0,00
IT10;100018;1037800,00;-531,79
IT10;100024;0,00;0,00
IT10;100026;440467,60;0,00
IT10;100032;25880,99;0,00
IT10;100041;0,00;0,00
IT10;100042;266515,31;93,63
IT10;100057;0,00;0,00
IT10;100062;-1503062,39;-84227,80
IT10;100063;4902,22;0,00
IT10;100077;0,00;0,00
IT10;100085;0,00;0,00
IT10;100090;-1947,07;0,00
IT10;100100;56651,11;-123097,45
IT10;100120;0,00;0,00
IT10;100132;1939,09;0,00
IT10;100135;-13176266,38;-468827,08
IT10;100142;-2173,02;-44,42
IT10;100145;0,00;0,00
IT10;100153;0,00;0,00
IT10;100165;6132,58;-69,63
IT10;100166;102789,14;-37822,65
IT10;100174;49009,26;0,00
IT10;100177;86784,72;-86639,25
IT10;100181;8691,78;0,00
IT10;100188;-10934,80;0,00
IT10;100199;94,04;-501,70
IT10;100206;0,00;0,00
IT10;100207;-2,32;0,00
IT10;100226;-956,41;0,00
IT10;100227;28447,78;35156,22
IT10;100230;0,00;0,00
IT10;100232;0,00;0,00
IT10;100253;0,00;0,00
IT10;100259;25656,30;0,00
IT10;100260;0,00;0,00
IT10;100262;0,00;0,00
IT10;100271;0,00;0,00
IT10;100279;0,00;236,85
IT10;100285;0,00;0,00
IT10;100298;-63,44;0,00
IT10;100301;-586503,91;1333,52
IT10;100308;92,97;0,00
IT10;100310;0,00;0,00
IT10;100321;0,00;0,00
IT10;100328;1791,29;0,00
IT10;100344;0,00;0,00
IT10;100353;0,00;0,00
IT10;100392;637954,96;-4369,25
IT10;100395;29093,08;0,00
IT10;100399;-878,90;0,00
IT10;100400;359550,30;0,00
IT10;100401;13009,00;0,00
IT10;100407;-192387,25;-390934,92
IT10;100420;-6341,68;0,00
IT10;100423;0,00;0,00
IT10;100425;0,00;0,00
IT10;100427;-0,75;-717,00
IT10;100434;-29,04;-134,19
IT10;100436;8844,46;0,00
IT10;100444;0,00;0,00
IT10;100459;0,00;0,00
IT10;100464;126682,08;1114,23
IT10;100466;-620215,13;-39013,92
IT10;100472;-69803,54;-11467,80
IT10;100479;-267,17;0,00
IT10;100500;66198,23;-10,00
IT10;100515;5782,21;-23884,11
IT10;100517;15262,11;0,00
IT10;100520;-0,09;0,00
IT10;100533;25,80;0,00
IT10;100538;8784,46;-3186,31
IT10;100543;0,00;0,00
IT10;100548;-178877,90;-10886,06
IT10;100568;975483,29;-690088,05
IT10;100571;-358391,46;3226,18
IT10;100584;1051,13;-362,72
IT10;100589;1643,76;0,00
IT10;100596;-167014,54;-58,66
IT10;100603;3216,72;-357,24
IT10;100610;-7228,53;0,00
IT10;100618;702768,05;0,00
IT10;100622;0,00;0,00
IT10;100623;0,00;0,00
IT10;100631;0,00;0,00
IT10;100641;18895,41;0,00
IT10;100654;91569,62;0,00
IT10;100661;-311,17;0,00
IT10;100675;15256,76;-11152,56
IT10;100686;0,00;0,00
IT10;100697;0,00;0,00
IT10;100699;131616,89;-87,23
IT10;100700;751,70;0,00
IT10;100710;0,00;0,00
IT10;100723;109696,58;14738,96
IT10;100726;-43617,60;-2778,40
IT10;100735;-122,62;0,00
IT10;100745;0,00;0,00
IT10;100752;-194,74;0,00
IT10;100759;0,00;0,00
IT10;100765;129,98;0,00
IT10;100777;0,00;0,00
IT10;100788;0,00;0,00
IT10;100791;0,00;0,00
IT10;100794;0,00;624,80
IT10;100804;-240417,65;0,00
IT10;100806;0,00;0,00
IT10;100807;0,00;371,45
IT10;100810;18604,63;0,00
IT10;100813;-7794,17;0,00
IT10;100822;-70,62;0,00
IT10;100824;2151,01;0,00
IT10;100827;437133,64;0,00
IT10;100851;0,00;0,00
IT10;100868;-325,13;0,00
IT10;100871;-682,07;0,00
IT10;100889;-117,89;0,00
IT10;100895;-49802,68;-3771,15
IT10;100908;14853,98;0,00
IT10;100915;43303,98;0,00
IT10;100928;-5547,67;7643,09
IT10;100933;25417,91;-659,03
IT10;100934;4603,55;-46,17
IT10;100943;227,25;0,00
IT10;100950;0,00;0,00
IT10;100952;402,63;60,79
IT10;100957;-711,57;0,00
IT10;100964;0,00;0,00
IT10;100970;-30,50;0,00
IT10;100972;158,12;0,00
IT10;100991;0,00;0,00
IT10;100996;0,00;0,00
IT10;100999;-4861,53;0,00
IT10;101011;0,00;0,00
IT10;101018;4928,43;0,00
IT10;101026;0,00;0,00
IT10;101034;-112,56;0,00
IT10;101045;10176,32;0,00
IT10;101092;-0,36;0,00
IT10;101101;302617,74;-275952,48
IT10;101108;93,35;0,00
IT10;101113;-50,38;0,00
IT10;101120;0,00;0,00
IT10;101126;4,75;0,00
IT10;101133;13536,00;0,00
IT10;101134;6014,07;0,00
IT10;101137;0,00;0,00
IT10;101149;-7547442,76;-5,73
IT10;101160;-0,11;0,00
IT10;101188;341492,37;0,00
IT10;101195;34784,36;-12317,51
IT10;101196;3764,34;0,00
IT10;101220;0,00;0,00
IT10;101222;0,00;0,00
IT10;101226;0,00;0,00
IT10;101228;-170964,95;-506,31
IT10;101231;1,11;0,00
IT10;101237;0,00;0,00
IT10;101245;-359,39;0,00
IT10;101249;-0,43;0,00
IT10;101253;0,00;0,00
IT10;101273;183,85;0,00
IT10;101290;0,00;0,00
IT10;101292;-927,84;0,00
IT10;101298;371,91;0,00
IT10;101316;2075,10;0,00
IT10;101319;915043,88;-644,08
IT10;101321;0,00;0,00
IT10;101323;29644,95;0,00
IT10;101335;0,00;0,00
IT10;101339;332,09;0,00
IT10;101358;1948,09;0,00
IT10;101362;21483,99;0,00
IT10;101364;0,00;0,00
IT10;101378;0,00;0,00
IT10;101388;196,11;0,00
IT10;101391;2,90;0,00
IT10;101397;772,36;0,00
IT10;101422;-0,51;0,00
IT10;101426;91,45;0,00
IT10;101429;70308,73;0,00
IT10;101431;28060,89;0,00
IT10;101444;17528,00;0,00
IT10;101457;280684,03;0,00
IT10;101466;7514,64;82,23
IT10;101468;-61,87;0,00
IT10;101477;12611,40;-613,37
IT10;101487;-122,24;0,00
IT10;101492;1169,46;0,00
IT10;101499;-1442,04;0,00
IT10;101508;987,97;-1051,70
IT10;101516;175,14;0,00
IT10;101525;0,00;0,00
IT10;101532;0,00;0,00
IT10;101544;1,03;0,00
IT10;101549;0,00;0,00
IT10;101550;1019,57;61,21
IT10;101563;-26,68;0,00
IT10;101570;0,00;0,00
IT10;101580;-308,97;0,00
IT10;101591;0,00;0,00
IT10;101595;394,67;0,00
IT10;101606;212614,97;0,00
IT10;101612;205,58;0,00
IT10;100005;0,00;0,00
IT10;100017;337871,53;107,14
IT10;100025;-6708049,54;0,00
IT10;100040;355,53;0,00
IT10;100058;-189,45;0,00
IT10;100059;0,00;-2301,33
IT10;100078;0,00;0,00
IT10;100083;0,00;0,00
IT10;100084;23106,71;0,00
IT10;100086;43914,34;-43914,34
IT10;100091;-168,60;0,00
IT10;100092;12378,38;-11478,84
IT10;100101;-666,75;0,00
IT10;100104;-2283,90;0,00
IT10;100107;0,00;0,00
IT10;100113;17638,31;-48,40
IT10;100121;0,00;0,00
IT10;100124;0,00;0,00
IT10;100127;0,00;0,00
IT10;100128;1455399,11;98,24
IT10;100139;0,21;0,00
IT10;100149;69449,97;-22,59
IT10;100169;-4231,66;0,00
IT10;100180;-27069,08;-33530,32
IT10;100186;177188,45;-167240,72
IT10;100192;0,00;0,00
IT10;100195;0,00;-7580,44
IT10;100201;0,00;0,00
IT10;100205;-2264,34;368,76
IT10;100219;-3,91;0,00
IT10;100225;-305,29;0,00
IT10;100238;6863,58;0,00
IT10;100248;0,00;0,00
IT10;100254;80228,62;0,00
IT10;100286;0,00;-27,17
IT10;100287;9408,15;0,00
IT10;100290;0,00;0,00
IT10;100292;0,00;0,00
IT10;100307;0,00;0,00
IT10;100313;-1783,19;0,00
IT10;100316;6016,19;0,00
IT10;100327;0,00;0,00
IT10;100332;0,00;0,00
IT10;100339;568,49;0,00
IT10;100342;0,00;0,00
IT10;100345;1,38;0,00
IT10;100349;0,00;0,00
IT10;100350;0,00;0,00
IT10;100369;26143,55;-37669,48
IT10;100370;0,00;0,00
IT10;100394;242278,94;0,00
IT10;100419;6950,34;104,24
IT10;100471;-0,01;0,00
IT10;100480;1196,74;-133,58
IT10;100483;1054,84;-16141,29
IT10;100485;956,01;0,00
IT10;100494;16646,75;254,56
IT10;100501;-0,11;0,00
IT10;100504;0,00;0,00
IT10;100509;32545,13;0,00
IT10;100521;0,00;329,23
IT10;100524;1555,61;-28973,12
IT10;100529;390709,14;0,00
IT10;100536;0,00;0,00
IT10;100542;-505597,31;-57740,58
IT10;100546;41200,86;0,00
IT10;100555;-0,61;0,00
IT10;100557;0,00;0,00
IT10;100566;913,13;0,00
IT10;100570;0,00;0,00
IT10;100577;0,00;0,00
IT10;100593;-8350397,34;-547790,56
IT10;100598;-194477,67;-27230,83
IT10;100615;0,00;0,00
IT10;100637;0,00;0,00
IT10;100639;0,00;0,00
IT10;100647;10260,81;-8336,79
IT10;100649;4027,49;0,00
IT10;100650;0,00;0,00
IT10;100658;-8,53;413,68
IT10;100666;0,00;0,00
IT10;100670;0,00;0,00
IT10;100682;-12755,19;0,00
IT10;100683;0,00;0,00
IT10;100691;3275,73;-1046,55
IT10;100712;53176,59;-3849,98
IT10;100727;-16,08;-181,15
IT10;100731;0,00;0,00
IT10;100734;52108,61;0,00
IT10;100744;11602,88;1131,08
IT10;100764;280,10;0,00
IT10;100768;0,00;0,00
IT10;100770;0,00;0,00
IT10;100786;0,00;0,00
IT10;100795;11304,49;0,00
IT10;100811;27191,84;-2056,62
IT10;100835;-7574,91;0,00
IT10;100845;0,00;0,00
IT10;100850;6549,45;0,00
IT10;100865;706,50;-1279,17
IT10;100869;-289,27;0,00
IT10;100870;0,00;0,00
IT10;100873;-606,97;0,00
IT10;100876;-0,01;0,00
IT10;100884;0,00;0,00
IT10;100887;0,00;0,00
IT10;100888;0,00;0,00
IT10;100910;52708,07;371,45
IT10;100912;0,00;0,00
IT10;100917;0,00;0,00
IT10;100931;0,00;0,00
IT10;100936;1177,74;0,00
IT10;100939;32857,12;0,00
IT10;100941;0,06;33,66
IT10;100946;23,97;0,00
IT10;100949;-3,07;0,00
IT10;100955;0,00;-57,50
IT10;100961;9865,09;2008,62
IT10;100966;40308,44;0,00
IT10;100988;50082,78;0,00
IT10;100993;0,00;0,00
IT10;101006;-8949,22;0,00
IT10;101010;0,00;0,00
IT10;101017;144,73;0,00
IT10;101035;0,00;0,00
IT10;101044;-1463,65;-100,17
IT10;101052;15643,93;0,00
IT10;101059;522,24;-22,91
IT10;101063;13995,11;0,20
IT10;101072;20001,43;0,00
IT10;101079;25042,09;0,00
IT10;101082;694,96;0,00
IT10;101100;534,41;0,00
IT10;101121;-0,81;0,00
IT10;101128;-23413,90;0,00
IT10;101139;3682,54;0,00
IT10;101143;59903,20;244,57
IT10;101155;0,00;-192,09
IT10;101156;0,00;0,00
IT10;101161;688,52;0,00
IT10;101164;13950,80;0,00
IT10;101167;-2550,64;0,00
IT10;101172;83115,29;-9035,27
IT10;101175;0,00;0,00
IT10;101185;0,00;0,00
IT10;101186;56866,33;-660,28
IT10;101198;205,79;0,00
IT10;101206;2641,98;0,00
IT10;101219;-87,89;0,00
IT10;101235;1906,64;0,00
IT10;101247;3,79;0,00
IT10;101250;213970,86;-168789,99
IT10;101252;-0,01;0,00
IT10;101258;0,00;0,00
IT10;101261;0,00;-27,10
IT10;101267;67933,15;0,00
IT10;101270;0,00;0,00
IT10;101272;-473,75;0,00
IT10;101274;117,88;0,00
IT10;101280;-0,35;0,00
IT10;101282;-0,46;0,00
IT10;101301;195201,93;0,00
IT10;101302;0,00;0,00
IT10;101303;303230,94;0,00
IT10;101334;0,00;0,00
IT10;101346;103298,45;0,00
IT10;101349;0,00;0,00
IT10;101351;26552,97;0,00
IT10;101357;0,00;0,00
IT10;101365;-318,32;371,45
IT10;101370;0,00;0,00
IT10;101377;0,00;0,00
IT10;101381;0,00;0,00
IT10;101387;39134,45;0,00
IT10;101398;0,01;0,00
IT10;101406;0,00;0,00
IT10;101408;0,00;0,00
IT10;101409;-1433,52;0,00
IT10;101413;109773,80;0,00
IT10;101415;31,69;0,00
IT10;101434;1154,64;0,00
IT10;101452;0,00;0,00
IT10;101459;6497,39;-986,19
IT10;101461;0,00;0,00
IT10;101472;39967,52;0,00
IT10;101482;-24472,00;-6698,03
IT10;101489;914,07;0,00
IT10;101497;4016,61;0,00
IT10;101514;1634,21;0,00
IT10;101519;12811,65;0,00
IT10;101533;-4,22;0,00
IT10;101546;-7841,00;0,00
IT10;101551;0,00;0,00
IT10;101555;-5947,51;0,00
IT10;101562;-2269,75;0,00
IT10;101568;0,00;0,00
IT10;101571;11478,85;0,00
IT10;101575;-1693,26;0,00
IT10;101577;0,00;0,00
IT10;101581;-0,21;0,00
IT10;101585;66,57;0,00
IT10;101590;-310,12;0,00
IT10;101600;0,00;0,00
IT10;101603;705,47;0,00
IT10;100008;154037,53;-57325,57
IT10;100010;-115,80;-4228,59
IT10;100019;0,00;0,00
IT10;100028;0,00;0,00
IT10;100033;0,00;0,00
IT10;100034;0,00;0,00
IT10;100036;0,00;0,00
IT10;100043;0,00;0,00
IT10;100046;127111,10;6607,35
IT10;100051;-837149,04;69,36
IT10;100064;80859,48;0,00
IT10;100066;-1,55;0,00
IT10;100071;57705,82;2448,19
IT10;100087;27259,51;0,00
IT10;100130;38795,76;0,00
IT10;100136;0,00;0,00
IT10;100140;-1099,72;0,00
IT10;100146;0,00;0,00
IT10;100152;2440,78;-501,21
IT10;100155;0,00;0,00
IT10;100160;1237620,67;0,00
IT10;100183;637,77;0,00
IT10;100184;-7857,47;0,00
IT10;100187;-223,24;6578,41
IT10;100191;7421,27;-5753,32
IT10;100198;0,00;0,00
IT10;100214;0,00;2488,70
IT10;100218;760,46;0,00
IT10;100236;0,00;0,00
IT10;100237;0,88;0,00
IT10;100240;0,00;0,00
IT10;100242;0,00;0,00
IT10;100246;0,00;0,00
IT10;100266;0,00;0,00
IT10;100267;-0,37;0,00
IT10;100273;720123,55;0,00
IT10;100281;0,00;0,00
IT10;100289;0,00;0,00
IT10;100315;83646,70;0,00
IT10;100320;1384,94;0,00
IT10;100331;0,00;-1413,93
IT10;100354;45846,58;-57897,08
IT10;100361;-10023398,17;0,00
IT10;100368;-180216,19;-6165,20
IT10;100421;-111265,96;-37763,72
IT10;100430;-1343310,52;-137419,30
IT10;100433;0,00;0,00
IT10;100435;3350662,90;-401945,31
IT10;100440;8970,24;-5000,00
IT10;100443;0,00;0,00
IT10;100445;-14038,41;-3165,56
IT10;100446;-1029459,41;-121900,03
IT10;100454;-1202003,23;-772,71
IT10;100458;-7901679,54;5566,76
IT10;100460;202,26;0,00
IT10;100463;47087,47;0,00
